ID,Date_ID,Sale_ID,Quantity,Discount,Stock_Develop
48032,351,9431,65,0.0,63
48033,694,6633,92,0.0,52
48034,1424,8343,17,0.0,10
48035,1140,1794,85,0.0,63
48036,775,6957,5,0.0,56
48037,185,8823,29,0.0,26
48038,410,8108,27,0.0,97
48039,410,207,87,0.0,50
48040,329,2823,47,0.0,61
48041,410,9026,40,0.0,11
48042,1446,1501,1,0.0,9
48043,1280,6708,7,0.0,99
48044,1081,4322,29,0.0,67
48045,351,8996,31,0.0,44
48046,185,6834,49,0.0,11
48047,329,6250,74,0.0,88
48048,1424,3148,42,0.0,42
48049,550,4612,16,0.0,36
48050,1224,1847,15,0.0,24
48051,1224,8135,32,0.0,9
48052,694,6419,74,0.0,95
48053,1424,3720,91,0.0,24
48054,1140,6095,70,0.0,37
48055,1424,2066,99,0.0,67
48056,550,4381,12,0.0,83
48057,694,4746,14,0.0,48
48058,1280,8186,72,0.0,73
48059,1280,6401,11,0.0,70
48060,915,9435,19,0.0,93
48061,351,2405,7,0.0,11
48062,494,256,90,0.0,26
48063,129,6478,16,0.0,94
48064,1424,7536,90,0.0,16
48065,1280,6141,8,0.0,47
48066,410,6159,14,0.0,44
48067,494,179,17,0.0,34
48068,775,7613,84,0.0,66
48069,1446,7940,50,0.0,83
48070,859,5523,36,0.0,41
48071,185,4184,62,0.0,85
48072,1081,6238,87,0.0,91
48073,716,4941,12,0.0,97
48074,1059,28,95,0.0,3
48075,1140,8246,87,0.0,33
48076,129,8513,39,0.0,39
48077,1059,3631,19,0.0,27
48078,1081,6904,39,0.0,31
48079,44,6774,48,0.0,96
48080,1140,5922,43,0.0,87
48081,329,332,55,0.0,90
48082,410,1718,79,0.0,55
48083,1081,317,10,0.0,25
48084,1140,6245,18,0.0,82
48085,1224,3552,71,0.0,87
48086,1081,6099,52,0.0,92
48087,185,2918,48,0.0,7
48088,185,7793,82,0.0,67
48089,44,9555,13,0.0,59
48090,44,8340,78,0.0,19
48091,550,7464,50,0.0,50
48092,1446,9925,60,0.0,55
48093,1224,7575,2,0.0,19
48094,716,2629,57,0.0,7
48095,1224,4574,51,0.0,22
48096,44,8049,61,0.0,79
48097,351,1210,70,0.0,57
48098,329,170,35,0.0,22
48099,694,9760,68,0.0,9
48100,329,4397,67,0.0,36
48101,329,3436,57,0.0,39
48102,1140,1878,30,0.0,7
48103,44,4053,11,0.0,76
48104,1424,3036,23,0.0,87
48105,1059,3249,49,0.0,21
48106,1224,3874,38,0.0,20
48107,129,8715,36,0.0,78
48108,550,3553,88,0.0,69
48109,1280,5606,70,0.0,32
48110,1140,2707,93,0.0,29
48111,859,2533,86,0.0,5
48112,1424,822,9,0.0,89
48113,1224,3509,75,0.0,58
48114,1081,195,20,0.0,52
48115,915,466,73,0.0,42
48116,1280,3026,36,0.0,90
48117,410,8146,51,0.0,26
48118,716,2538,19,0.0,84
48119,1424,100,92,0.0,89
48120,1224,8308,75,0.0,60
48121,329,5715,97,0.0,38
48122,410,6276,24,0.0,59
48123,859,9464,37,0.0,44
48124,1224,2691,98,0.0,43
48125,494,1435,76,0.0,80
48126,859,1903,16,0.0,99
48127,329,3024,30,0.0,49
48128,775,7058,11,0.0,31
48129,1224,6814,96,0.0,10
48130,716,6063,41,0.0,10
48131,329,2594,91,0.0,4
48132,185,6519,80,0.0,84
48133,494,4940,29,0.0,53
48134,185,4394,39,0.0,73
48135,1280,7140,42,0.0,83
48136,129,7225,97,0.0,36
48137,494,2927,86,0.0,63
48138,694,6863,81,0.0,80
48139,329,6005,24,0.0,12
48140,44,1827,40,0.0,7
48141,716,6553,9,0.0,86
48142,185,1026,95,0.0,27
48143,1424,786,42,0.0,16
48144,1280,1801,87,0.0,39
48145,185,5187,76,0.0,31
48146,1081,7237,56,0.0,3
48147,694,8553,26,0.0,38
48148,185,6602,95,0.0,44
48149,716,3398,10,0.0,77
48150,329,1227,30,0.0,12
48151,351,2641,44,0.0,52
48152,494,5051,38,0.0,52
48153,1446,3650,28,0.0,23
48154,1424,5912,19,0.0,14
48155,351,5638,43,0.0,38
48156,351,3204,69,0.0,50
48157,1081,9993,18,0.0,41
48158,329,7236,72,0.0,34
48159,410,7294,12,0.0,18
48160,1446,9609,26,0.0,73
48161,129,7851,42,0.0,93
48162,694,8528,18,0.0,51
48163,1059,7856,39,0.0,8
48164,351,5939,92,0.0,87
48165,494,1962,65,0.0,28
48166,859,6948,8,0.0,41
48167,1224,844,88,0.0,20
48168,410,9833,39,0.0,38
48169,775,4141,30,0.0,69
48170,1424,1125,29,0.0,77
48171,1424,6563,75,0.0,20
48172,410,4712,91,0.0,39
48173,859,765,78,0.0,11
48174,1140,9893,65,0.0,79
48175,410,5576,80,0.0,71
48176,329,7404,90,0.0,78
48177,859,4630,51,0.0,91
48178,915,9285,60,0.0,45
48179,1059,1605,2,0.0,88
48180,550,9462,47,0.0,70
48181,1081,6507,62,0.0,7
48182,775,531,52,0.0,12
48183,1140,2791,38,0.0,30
48184,494,1253,58,0.0,28
48185,410,3942,39,0.0,59
48186,185,5629,36,0.0,98
48187,185,8850,63,0.0,6
48188,1280,5234,89,0.0,51
48189,550,6387,32,0.0,71
48190,1424,9361,57,0.0,13
48191,694,5793,27,0.0,47
48192,859,2487,10,0.0,27
48193,915,2844,39,0.0,93
48194,915,7790,61,0.0,31
48195,859,9923,55,0.0,91
48196,1424,3239,50,0.0,26
48197,1424,7701,56,0.0,69
48198,775,5285,37,0.0,87
48199,694,2690,59,0.0,10
48200,1140,3333,16,0.0,80
48201,716,1199,64,0.0,78
48202,1059,6955,1,0.0,84
48203,915,7264,39,0.0,9
48204,129,9573,42,0.0,76
48205,329,7051,59,0.0,28
48206,410,5262,92,0.0,14
48207,410,9383,99,0.0,27
48208,1081,7871,45,0.0,47
48209,351,1343,1,0.0,52
48210,1224,1655,29,0.0,97
48211,550,4754,34,0.0,27
48212,1280,7137,30,0.0,63
48213,915,5982,65,0.0,11
48214,1424,9181,92,0.0,3
48215,859,1078,37,0.0,43
48216,351,122,88,0.0,33
48217,694,3196,74,0.0,61
48218,716,2215,91,0.0,18
48219,1280,2992,32,0.0,56
48220,129,9026,61,0.0,82
48221,1140,9871,12,0.0,7
48222,1446,2070,45,0.0,11
48223,1081,5396,4,0.0,2
48224,129,1963,40,0.0,6
48225,351,4024,26,0.0,1
48226,44,8600,16,0.0,82
48227,694,6443,54,0.0,2
48228,44,6421,10,0.0,64
48229,716,2370,22,0.0,28
48230,329,2320,5,0.0,12
48231,716,3240,64,0.0,85
48232,410,7957,24,0.0,13
48233,1280,5556,93,0.0,58
48234,1424,1893,99,0.0,25
48235,716,6408,14,0.0,38
48236,1059,3839,69,0.0,65
48237,694,7510,28,0.0,59
48238,494,1490,9,0.0,63
48239,694,4010,28,0.0,29
48240,185,1822,39,0.0,84
48241,1446,1273,93,0.0,6
48242,716,8889,6,0.0,60
48243,129,4837,88,0.0,50
48244,915,4215,62,0.0,92
48245,129,1770,50,0.0,7
48246,915,2842,46,0.0,17
48247,185,7942,26,0.0,18
48248,1424,2365,9,0.0,60
48249,1224,5364,14,0.0,82
48250,494,1118,85,0.0,94
48251,1081,7448,11,0.0,91
48252,1446,813,78,0.0,55
48253,550,38,33,0.0,22
48254,329,2461,40,0.0,47
48255,410,4339,27,0.0,15
48256,1224,5484,40,0.0,50
48257,550,3720,24,0.0,75
48258,550,7232,54,0.0,79
48259,494,9047,15,0.0,96
48260,859,2355,69,0.0,99
48261,694,4043,72,0.0,5
48262,1140,9990,73,0.0,83
48263,859,175,70,0.0,62
48264,716,9905,16,0.0,11
48265,716,6741,70,0.0,64
48266,185,672,36,0.0,26
48267,329,694,42,0.0,90
48268,1280,8740,20,0.0,89
48269,44,5977,18,0.0,70
48270,185,1123,80,0.0,53
48271,351,3298,13,0.0,49
48272,129,3987,15,0.0,90
48273,915,2597,35,0.0,59
48274,44,4369,74,0.0,72
48275,351,3024,44,0.0,95
48276,859,8976,20,0.0,39
48277,185,9402,95,0.0,76
48278,550,9132,16,0.0,91
48279,329,1529,98,0.0,76
48280,859,94,8,0.0,12
48281,494,9523,59,0.0,32
48282,1446,9954,15,0.0,60
48283,915,6661,71,0.0,88
48284,185,5050,67,0.0,9
48285,1224,2222,85,0.0,31
48286,775,2743,69,0.0,20
48287,1140,1097,31,0.0,28
48288,44,8192,22,0.0,27
48289,185,5004,13,0.0,95
48290,859,2104,42,0.0,12
48291,694,2743,47,0.0,40
48292,550,4730,52,0.0,42
48293,494,4300,55,0.0,55
48294,1140,3663,58,0.0,49
48295,351,8208,8,0.0,12
48296,716,126,98,0.0,8
48297,129,5998,23,0.0,79
48298,694,5675,82,0.0,31
48299,410,4175,68,0.0,80
48300,351,8981,77,0.0,57
48301,185,5499,30,0.0,99
48302,1446,6408,42,0.0,87
48303,1224,2353,5,0.0,42
48304,1280,9704,31,0.0,36
48305,694,6884,42,0.0,59
48306,494,4221,87,0.0,49
48307,550,4838,41,0.0,78
48308,1280,8273,84,0.0,66
48309,44,7016,59,0.0,49
48310,1059,9837,88,0.0,85
48311,1140,175,7,0.0,22
48312,1140,8868,62,0.0,85
48313,1140,8540,7,0.0,25
48314,1140,9583,45,0.0,39
48315,1424,1559,39,0.0,40
48316,185,1439,18,0.0,46
48317,1059,2926,91,0.0,42
48318,1424,6987,84,0.0,99
48319,185,4820,97,0.0,93
48320,1280,5372,17,0.0,27
48321,1446,4704,24,0.0,33
48322,915,6713,57,0.0,7
48323,915,6378,83,0.0,90
48324,1140,358,16,0.0,25
48325,1059,3398,65,0.0,2
48326,915,9281,23,0.0,1
48327,1446,293,3,0.0,55
48328,329,5444,60,0.0,8
48329,1059,9183,37,0.0,45
48330,329,2577,67,0.0,64
48331,410,6279,43,0.0,47
48332,185,820,22,0.0,16
48333,351,4226,53,0.0,15
48334,329,3621,97,0.0,34
48335,410,7930,80,0.0,64
48336,1224,6713,45,0.0,67
48337,1140,4689,40,0.0,10
48338,1224,1925,78,0.0,31
48339,351,5752,48,0.0,65
48340,129,5615,90,0.0,17
48341,185,4635,78,0.0,5
48342,550,4357,86,0.0,41
48343,1224,3645,43,0.0,58
48344,329,3208,31,0.0,27
48345,44,2657,15,0.0,38
48346,1081,9877,23,0.0,98
48347,915,1251,86,0.0,24
48348,716,228,9,0.0,88
48349,859,3899,88,0.0,63
48350,329,2874,56,0.0,99
48351,1446,9452,95,0.0,30
48352,185,5140,1,0.0,64
48353,915,6568,38,0.0,67
48354,44,6557,44,0.0,75
48355,1140,3461,58,0.0,31
48356,329,2515,57,0.0,68
48357,775,4285,77,0.0,38
48358,1059,5505,42,0.0,25
48359,129,6063,11,0.0,68
48360,129,3170,5,0.0,79
48361,1280,6414,64,0.0,1
48362,716,665,6,0.0,9
48363,550,5338,95,0.0,89
48364,1140,1184,81,0.0,41
48365,775,6740,32,0.0,79
48366,859,2633,90,0.0,39
48367,1280,3066,31,0.0,79
48368,550,1890,27,0.0,47
48369,44,960,26,0.0,33
48370,185,8350,83,0.0,26
48371,410,2008,52,0.0,21
48372,185,722,73,0.0,45
48373,1424,7701,64,0.0,99
48374,494,7519,56,0.0,83
48375,550,1255,47,0.0,77
48376,1224,2346,8,0.0,49
48377,775,4541,5,0.0,62
48378,351,105,51,0.0,14
48379,1446,1662,21,0.0,81
48380,915,5419,23,0.0,73
48381,1280,1092,64,0.0,61
48382,915,8730,56,0.0,20
48383,329,5740,83,0.0,50
48384,44,6961,63,0.0,77
48385,1446,9257,50,0.0,95
48386,1059,1572,10,0.0,3
48387,1446,3016,99,0.0,54
48388,550,7007,23,0.0,70
48389,494,3447,91,0.0,94
48390,1059,1430,94,0.0,76
48391,1224,242,92,0.0,70
48392,1224,7087,60,0.0,55
48393,1424,9555,5,0.0,9
48394,1446,2068,7,0.0,19
48395,1140,7832,53,0.0,65
48396,351,7339,17,0.0,71
48397,1059,6888,12,0.0,66
48398,1280,5136,7,0.0,4
48399,410,7451,45,0.0,23
48400,550,301,83,0.0,25
48401,1224,2829,36,0.0,4
48402,1446,5378,18,0.0,77
48403,1081,5708,63,0.0,87
48404,1059,2401,23,0.0,59
48405,44,3159,12,0.0,84
48406,694,7995,46,0.0,94
48407,1280,1021,80,0.0,62
48408,129,1550,52,0.0,70
48409,494,7966,66,0.0,73
48410,410,6903,58,0.0,96
48411,716,878,40,0.0,50
48412,44,7010,23,0.0,66
48413,1081,3081,34,0.0,13
48414,1424,3535,48,0.0,65
48415,716,7792,65,0.0,93
48416,694,9513,50,0.0,79
48417,1424,5337,61,0.0,68
48418,1224,3104,73,0.0,49
48419,694,2837,76,0.0,71
48420,1424,6314,31,0.0,41
48421,1224,2118,10,0.0,18
48422,1224,9327,94,0.0,64
48423,1059,2718,93,0.0,58
48424,1424,8127,50,0.0,97
48425,775,6415,9,0.0,61
48426,494,7442,14,0.0,54
48427,859,8382,85,0.0,94
48428,716,3380,60,0.0,96
48429,716,1570,37,0.0,76
48430,859,3926,8,0.0,44
48431,1280,1488,47,0.0,82
48432,44,8760,75,0.0,34
48433,915,3824,72,0.0,98
48434,410,3505,33,0.0,88
48435,1424,2623,38,0.0,44
48436,1059,5520,56,0.0,8
48437,775,6736,73,0.0,59
48438,716,914,4,0.0,11
48439,410,5230,38,0.0,69
48440,859,8240,79,0.0,24
48441,775,8936,85,0.0,96
48442,185,5202,58,0.0,80
48443,550,5398,11,0.0,66
48444,775,6696,19,0.0,61
48445,410,542,40,0.0,42
48446,1059,4863,74,0.0,72
48447,550,9399,64,0.0,29
48448,185,8376,66,0.0,42
48449,129,7722,6,0.0,20
48450,859,8181,25,0.0,59
48451,1081,6610,72,0.0,40
48452,1140,4735,58,0.0,98
48453,1140,4690,77,0.0,33
48454,410,9449,92,0.0,91
48455,1446,4097,39,0.0,58
48456,694,7152,61,0.0,78
48457,1140,4815,75,0.0,45
48458,329,3781,87,0.0,46
48459,1280,8475,8,0.0,39
48460,550,3601,50,0.0,5
48461,716,6975,69,0.0,9
48462,494,9402,40,0.0,84
48463,1081,6266,32,0.0,42
48464,129,441,56,0.0,84
48465,329,3808,82,0.0,67
48466,1081,474,73,0.0,27
48467,694,7290,69,0.0,46
48468,1424,1858,17,0.0,86
48469,859,2780,7,0.0,43
48470,1280,5037,35,0.0,70
48471,550,4343,87,0.0,35
48472,494,9739,10,0.0,71
48473,550,8749,81,0.0,49
48474,185,5244,85,0.0,56
48475,1081,7034,10,0.0,2
48476,329,4343,79,0.0,41
48477,129,5055,6,0.0,20
48478,716,3339,10,0.0,30
48479,1059,7758,25,0.0,48
48480,1424,6295,26,0.0,38
48481,494,4220,84,0.0,40
48482,185,8187,8,0.0,95
48483,1140,6416,38,0.0,61
48484,1424,1895,81,0.0,20
48485,44,5460,83,0.0,11
48486,185,9945,64,0.0,36
48487,550,3802,58,0.0,6
48488,1224,2656,59,0.0,29
48489,44,3519,34,0.0,16
48490,129,5682,92,0.0,57
48491,716,5077,32,0.0,72
48492,1140,9673,44,0.0,1
48493,1280,9746,87,0.0,18
48494,915,646,85,0.0,98
48495,775,9742,11,0.0,2
48496,859,1699,76,0.0,32
48497,1081,7938,33,0.0,19
48498,494,3571,3,0.0,26
48499,410,3427,26,0.0,3
48500,494,4786,23,0.0,40
48501,550,4575,57,0.0,43
48502,775,391,84,0.0,2
48503,1140,1282,38,0.0,52
48504,550,507,69,0.0,53
48505,1059,1723,66,0.0,46
48506,351,958,24,0.0,74
48507,494,5859,48,0.0,37
48508,550,9927,53,0.0,10
48509,1081,6438,48,0.0,76
48510,775,763,35,0.0,62
48511,44,5597,27,0.0,37
48512,494,5950,92,0.0,9
48513,185,6263,19,0.0,65
48514,915,6622,67,0.0,13
48515,550,9952,78,0.0,28
48516,1140,2890,95,0.0,26
48517,1280,7778,53,0.0,30
48518,1140,1343,56,0.0,72
48519,915,5515,6,0.0,24
48520,716,7216,86,0.0,17
48521,1446,9829,25,0.0,29
48522,694,6619,29,0.0,32
48523,1059,7754,25,0.0,24
48524,494,8742,2,0.0,72
48525,129,2006,45,0.0,53
48526,1446,6872,62,0.0,87
48527,1424,2184,35,0.0,97
48528,494,8951,83,0.0,87
48529,716,324,69,0.0,50
48530,1224,7365,33,0.0,67
48531,859,8303,27,0.0,18
48532,1140,1824,18,0.0,20
48533,351,3622,69,0.0,59
48534,859,1139,72,0.0,65
48535,775,1721,41,0.0,96
48536,44,724,19,0.0,36
48537,329,6632,11,0.0,13
48538,494,2413,98,0.0,94
48539,1059,767,16,0.0,97
48540,1059,9486,18,0.0,61
48541,694,4018,34,0.0,20
48542,859,4271,61,0.0,91
48543,410,7187,76,0.0,38
48544,550,1959,12,0.0,72
48545,716,8129,26,0.0,12
48546,494,9187,93,0.0,42
48547,351,6398,73,0.0,92
48548,1280,1852,30,0.0,46
48549,550,6911,63,0.0,80
48550,1140,3872,54,0.0,42
48551,494,3224,11,0.0,38
48552,859,9415,75,0.0,49
48553,1081,7982,32,0.0,44
48554,129,9669,58,0.0,95
48555,1446,4878,44,0.0,8
48556,694,9133,84,0.0,6
48557,129,6362,48,0.0,19
48558,1224,818,59,0.0,7
48559,44,3917,15,0.0,42
48560,1081,7488,46,0.0,28
48561,694,2071,2,0.0,32
48562,1140,8829,49,0.0,14
48563,44,4807,95,0.0,19
48564,1424,6843,5,0.0,10
48565,329,3676,25,0.0,32
48566,694,7862,99,0.0,93
48567,1140,2521,48,0.0,93
48568,410,2526,92,0.0,71
48569,716,5018,75,0.0,9
48570,859,6700,49,0.0,54
48571,694,2636,53,0.0,5
48572,410,5773,65,0.0,2
48573,329,6838,38,0.0,16
48574,1140,5160,83,0.0,91
48575,351,260,50,0.0,87
48576,329,2997,91,0.0,36
48577,1280,8948,83,0.0,95
48578,1446,7809,3,0.0,90
48579,329,4102,4,0.0,18
48580,1081,6455,68,0.0,84
48581,44,8258,79,0.0,71
48582,1446,2779,30,0.0,26
48583,1280,1170,1,0.0,14
48584,329,1667,97,0.0,40
48585,1140,8852,72,0.0,35
48586,1059,5000,22,0.0,78
48587,1224,361,69,0.0,97
48588,185,8022,17,0.0,31
48589,410,5715,32,0.0,40
48590,410,6044,73,0.0,31
48591,1081,7106,53,0.0,30
48592,915,7753,51,0.0,6
48593,1081,7523,77,0.0,15
48594,1280,3798,15,0.0,89
48595,550,3761,85,0.0,65
48596,859,8369,63,0.0,97
48597,351,4041,15,0.0,58
48598,1424,6171,16,0.0,76
48599,185,8129,2,0.0,47
48600,1280,9505,26,0.0,83
48601,550,6984,53,0.0,13
48602,694,4000,87,0.0,66
48603,716,8723,33,0.0,37
48604,44,1262,39,0.0,46
48605,1446,5257,46,0.0,74
48606,494,5283,79,0.0,46
48607,129,2887,85,0.0,30
48608,915,4943,68,0.0,28
48609,915,7044,69,0.0,37
48610,775,5148,97,0.0,74
48611,1424,8448,92,0.0,59
48612,694,7971,8,0.0,36
48613,1081,5872,22,0.0,39
48614,351,1779,73,0.0,34
48615,329,4761,16,0.0,84
48616,1280,4361,33,0.0,14
48617,1446,1981,59,0.0,24
48618,859,1588,53,0.0,22
48619,1424,8593,5,0.0,55
48620,351,6604,76,0.0,28
48621,716,3638,56,0.0,32
48622,129,7301,22,0.0,55
48623,494,7165,3,0.0,81
48624,775,9407,62,0.0,91
48625,494,1148,54,0.0,69
48626,1081,5551,3,0.0,18
48627,351,7386,71,0.0,42
48628,775,2451,12,0.0,88
48629,1081,7139,75,0.0,13
48630,44,3394,65,0.0,92
48631,859,6358,69,0.0,12
48632,129,9066,64,0.0,74
48633,550,5665,23,0.0,66
48634,44,8566,52,0.0,61
48635,410,1195,83,0.0,26
48636,44,6488,8,0.0,54
48637,694,3528,77,0.0,10
48638,550,3482,46,0.0,78
48639,1424,5616,13,0.0,91
48640,550,7459,24,0.0,94
48641,1140,8017,43,0.0,42
48642,1424,2058,53,0.0,27
48643,410,2418,75,0.0,30
48644,716,126,96,0.0,81
48645,694,2833,92,0.0,63
48646,550,4479,3,0.0,37
48647,410,6471,28,0.0,34
48648,1059,8642,39,0.0,99
48649,1224,4619,19,0.0,11
48650,1140,1010,79,0.0,40
48651,351,3779,6,0.0,65
48652,1140,942,89,0.0,18
48653,1424,3604,30,0.0,78
48654,1424,3981,59,0.0,37
48655,1081,4369,5,0.0,42
48656,694,8694,42,0.0,89
48657,1140,1251,60,0.0,59
48658,185,7010,2,0.0,73
48659,1446,2320,55,0.0,35
48660,494,5911,23,0.0,24
48661,915,6539,85,0.0,72
48662,1059,3196,56,0.0,37
48663,1059,2958,5,0.0,73
48664,1446,6339,43,0.0,62
48665,775,7912,95,0.0,47
48666,775,9389,60,0.0,50
48667,185,3275,90,0.0,62
48668,716,9249,14,0.0,10
48669,859,3049,34,0.0,78
48670,1446,1907,26,0.0,15
48671,1140,2940,43,0.0,34
48672,494,8733,41,0.0,15
48673,1280,8710,10,0.0,27
48674,351,8616,37,0.0,61
48675,44,9050,81,0.0,54
48676,1280,4178,20,0.0,70
48677,1446,6459,70,0.0,66
48678,1280,1753,80,0.0,83
48679,1424,7448,40,0.0,42
48680,716,1667,95,0.0,35
48681,1224,1864,2,0.0,32
48682,716,4462,97,0.0,37
48683,329,5213,11,0.0,19
48684,1224,2119,34,0.0,26
48685,1059,5627,40,0.0,57
48686,915,9542,14,0.0,32
48687,775,7359,13,0.0,75
48688,1280,9263,42,0.0,68
48689,915,1754,88,0.0,6
48690,775,7140,13,0.0,69
48691,694,9613,8,0.0,78
48692,1081,6361,98,0.0,96
48693,1059,4266,78,0.0,20
48694,915,1389,82,0.0,69
48695,716,8812,94,0.0,58
48696,550,9449,27,0.0,45
48697,351,3719,63,0.0,59
48698,716,6915,60,0.0,27
48699,1081,5522,40,0.0,12
48700,129,1011,30,0.0,53
48701,775,426,69,0.0,84
48702,1224,6919,60,0.0,59
48703,129,7009,85,0.0,15
48704,1280,8409,79,0.0,65
48705,1059,6314,48,0.0,77
48706,1224,8802,55,0.0,78
48707,1424,186,16,0.0,15
48708,550,8917,1,0.0,24
48709,915,9016,17,0.0,44
48710,1140,9960,94,0.0,16
48711,550,1185,72,0.0,91
48712,1140,8376,74,0.0,86
48713,44,3609,83,0.0,92
48714,1446,3767,19,0.0,58
48715,859,9812,59,0.0,19
48716,351,4327,20,0.0,16
48717,550,7636,11,0.0,77
48718,1280,2436,96,0.0,3
48719,1140,735,32,0.0,80
48720,915,158,76,0.0,84
48721,716,9534,13,0.0,66
48722,1059,5305,22,0.0,8
48723,1059,3493,52,0.0,13
48724,329,3255,47,0.0,43
48725,1059,7765,51,0.0,68
48726,716,1076,56,0.0,94
48727,694,5123,29,0.0,73
48728,410,8191,36,0.0,54
48729,694,7842,69,0.0,98
48730,1140,6752,25,0.0,20
48731,915,5136,68,0.0,58
48732,1424,6374,89,0.0,91
48733,859,5000,13,0.0,32
48734,550,2965,67,0.0,42
48735,410,9081,73,0.0,74
48736,1059,8023,46,0.0,58
48737,351,5126,88,0.0,97
48738,550,1134,40,0.0,56
48739,494,4239,99,0.0,80
48740,775,6027,68,0.0,85
48741,351,5787,72,0.0,80
48742,1059,6573,74,0.0,74
48743,185,8358,39,0.0,17
48744,129,6094,74,0.0,96
48745,775,8313,28,0.0,45
48746,1140,2998,1,0.0,54
48747,329,6312,88,0.0,33
48748,915,3156,77,0.0,92
48749,550,421,84,0.0,4
48750,1424,9922,42,0.0,74
48751,1280,2836,7,0.0,81
48752,694,4364,92,0.0,70
48753,775,2086,13,0.0,89
48754,915,7070,11,0.0,37
48755,915,7471,7,0.0,12
48756,859,2386,58,0.0,63
48757,1424,9970,79,0.0,71
48758,1140,2378,97,0.0,92
48759,915,2858,53,0.0,42
48760,494,1456,96,0.0,44
48761,185,9181,25,0.0,82
48762,550,1891,10,0.0,88
48763,1140,8842,85,0.0,88
48764,185,2429,86,0.0,93
48765,1059,6210,76,0.0,62
48766,329,2318,92,0.0,88
48767,44,8239,1,0.0,74
48768,1446,8049,62,0.0,74
48769,775,7348,42,0.0,50
48770,129,2116,38,0.0,99
48771,1224,7283,50,0.0,13
48772,859,7194,22,0.0,16
48773,716,73,67,0.0,60
48774,859,3458,60,0.0,14
48775,410,2023,5,0.0,61
48776,550,4086,67,0.0,86
48777,550,7589,38,0.0,68
48778,1140,9219,28,0.0,77
48779,410,1544,77,0.0,15
48780,1140,4497,18,0.0,72
48781,185,5784,45,0.0,40
48782,410,4750,80,0.0,86
48783,550,5046,17,0.0,64
48784,351,848,61,0.0,64
48785,775,9688,3,0.0,8
48786,329,935,79,0.0,50
48787,1081,1396,17,0.0,28
48788,494,6575,48,0.0,42
48789,1280,539,97,0.0,64
48790,1446,8263,4,0.0,75
48791,494,8448,92,0.0,99
48792,694,902,8,0.0,50
48793,1081,8862,31,0.0,38
48794,1446,1884,33,0.0,68
48795,1424,8332,2,0.0,43
48796,716,2703,53,0.0,24
48797,351,9639,4,0.0,14
48798,1140,4160,49,0.0,17
48799,1081,9487,70,0.0,92
48800,410,9060,33,0.0,10
48801,775,1417,26,0.0,87
48802,494,4964,51,0.0,98
48803,1140,4874,26,0.0,80
48804,1059,5122,1,0.0,39
48805,1224,2583,12,0.0,69
48806,716,359,40,0.0,31
48807,1446,1501,56,0.0,13
48808,716,8120,95,0.0,96
48809,1081,1939,29,0.0,17
48810,410,815,17,0.0,90
48811,1224,8788,10,0.0,67
48812,1280,5067,4,0.0,31
48813,859,8419,2,0.0,23
48814,494,3836,28,0.0,85
48815,915,4913,39,0.0,62
48816,716,6087,6,0.0,50
48817,1446,6295,97,0.0,5
48818,1081,2065,18,0.0,49
48819,1140,2352,70,0.0,73
48820,1280,9730,32,0.0,71
48821,1446,7365,85,0.0,83
48822,185,1365,65,0.0,73
48823,1424,1085,77,0.0,11
48824,1280,267,94,0.0,77
48825,1446,8152,68,0.0,33
48826,1140,9463,6,0.0,69
48827,410,8227,52,0.0,46
48828,550,4882,96,0.0,62
48829,915,68,82,0.0,38
48830,859,189,24,0.0,1
48831,1446,4137,34,0.0,55
48832,129,683,40,0.0,57
48833,185,3139,73,0.0,63
48834,410,9524,47,0.0,49
48835,1424,3191,37,0.0,60
48836,351,853,45,0.0,34
48837,329,7354,69,0.0,52
48838,494,7238,84,0.0,85
48839,1446,8949,31,0.0,55
48840,915,1695,93,0.0,12
48841,329,9500,99,0.0,32
48842,351,2596,75,0.0,9
48843,716,5468,58,0.0,19
48844,329,1219,95,0.0,75
48845,1280,5900,1,0.0,50
48846,351,8676,52,0.0,75
48847,1280,4684,47,0.0,49
48848,1446,7448,61,0.0,75
48849,1140,8001,82,0.0,14
48850,129,7760,66,0.0,30
48851,410,9314,1,0.0,22
48852,1424,282,25,0.0,15
48853,1280,8822,59,0.0,66
48854,1140,2467,3,0.0,83
48855,775,4176,88,0.0,52
48856,1140,4922,58,0.0,5
48857,859,6557,83,0.0,3
48858,44,2382,44,0.0,98
48859,550,2937,75,0.0,96
48860,329,9544,84,0.0,4
48861,329,6907,33,0.0,69
48862,775,7314,74,0.0,6
48863,410,9029,73,0.0,90
48864,1424,6140,84,0.0,21
48865,1424,3450,25,0.0,83
48866,550,7575,5,0.0,72
48867,129,3002,50,0.0,85
48868,185,6000,86,0.0,61
48869,716,5075,11,0.0,55
48870,1224,8625,57,0.0,14
48871,185,5549,89,0.0,60
48872,1424,4348,48,0.0,2
48873,716,6120,2,0.0,42
48874,185,7051,83,0.0,47
48875,1081,5943,21,0.0,74
48876,1140,8413,9,0.0,58
48877,716,4656,29,0.0,10
48878,185,5178,25,0.0,14
48879,410,3809,44,0.0,42
48880,1424,7817,40,0.0,64
48881,859,7875,99,0.0,12
48882,185,5838,72,0.0,55
48883,1059,780,88,0.0,85
48884,1140,2263,57,0.0,93
48885,694,7886,95,0.0,69
48886,775,4732,74,0.0,95
48887,410,1040,62,0.0,34
48888,775,7956,27,0.0,33
